Match_id,Final_Inning_Score,Final_Wickets_Lost,Max_over_played,Over,Inn_Score_atm,Inn_Wicks_atm,R_Rate_atm,Ptnr_Avg_atm,Ptnr_Balls_atm,L3_Runs,L3_Wicks,Runs_to_be_Scored
477,157,6,20,15,94,4,6.27,18.8,18.0,34.0,1.0,63
477,157,6,20,16,112,4,7.0,22.4,19.2,37.0,1.0,45
477,157,6,20,17,123,4,7.24,24.6,20.4,44.0,1.0,34
477,157,6,20,18,138,5,7.67,23.0,18.0,44.0,1.0,19
477,157,6,20,19,147,6,7.74,21.0,16.29,35.0,2.0,10
477,157,6,20,20,157,7,7.85,19.62,15.0,34.0,3.0,0
478,119,6,20,4,27,0,6.75,27.0,24.0,24.0,0.0,92
478,119,6,20,5,35,1,7.0,17.5,15.0,25.0,1.0,84
478,119,6,20,6,40,2,6.67,13.33,12.0,18.0,2.0,79
478,119,6,20,7,41,2,5.86,13.67,14.0,14.0,2.0,78
478,119,6,20,8,44,3,5.5,11.0,12.0,9.0,2.0,75
478,119,6,20,9,53,3,5.89,13.25,13.5,13.0,1.0,66
478,119,6,20,10,55,4,5.5,11.0,12.0,14.0,2.0,64
478,119,6,20,11,64,4,5.82,12.8,13.2,20.0,1.0,55
478,119,6,20,12,66,4,5.5,13.2,14.4,13.0,1.0,53
478,119,6,20,13,72,4,5.54,14.4,15.6,17.0,0.0,47
478,119,6,20,14,80,4,5.71,16.0,16.8,16.0,0.0,39
478,119,6,20,15,86,5,5.73,14.33,15.0,20.0,1.0,33
478,119,6,20,16,93,5,5.81,15.5,16.0,21.0,1.0,26
478,119,6,20,17,100,5,5.88,16.67,17.0,20.0,1.0,19
478,119,6,20,18,103,5,5.72,17.17,18.0,17.0,0.0,16
478,119,6,20,19,110,5,5.79,18.33,19.0,17.0,0.0,9
478,119,6,20,20,119,6,5.95,17.0,17.14,19.0,1.0,0
479,143,7,20,4,27,1,6.75,13.5,12.0,21.0,1.0,116
479,143,7,20,5,37,1,7.4,18.5,15.0,21.0,1.0,106
479,143,7,20,6,49,1,8.17,24.5,18.0,25.0,0.0,94
479,143,7,20,7,55,1,7.86,27.5,21.0,28.0,0.0,88
479,143,7,20,8,66,1,8.25,33.0,24.0,29.0,0.0,77
479,143,7,20,9,72,2,8.0,24.0,18.0,23.0,1.0,71
479,143,7,20,10,77,2,7.7,25.67,20.0,22.0,1.0,66
479,143,7,20,11,85,2,7.73,28.33,22.0,19.0,1.0,58
479,143,7,20,12,91,2,7.58,30.33,24.0,19.0,0.0,52
479,143,7,20,13,94,4,7.23,18.8,15.6,17.0,2.0,49
479,143,7,20,14,97,4,6.93,19.4,16.8,12.0,2.0,46
479,143,7,20,15,102,4,6.8,20.4,18.0,11.0,2.0,41
479,143,7,20,16,108,4,6.75,21.6,19.2,14.0,0.0,35
479,143,7,20,17,113,4,6.65,22.6,20.4,16.0,0.0,30
479,143,7,20,18,121,4,6.72,24.2,21.6,19.0,0.0,22
479,143,7,20,19,128,5,6.74,21.33,19.0,20.0,1.0,15
479,143,7,20,20,143,7,7.15,17.88,15.0,30.0,3.0,0
480,165,5,20,4,20,1,5.0,10.0,12.0,16.0,1.0,145
480,165,5,20,5,26,1,5.2,13.0,15.0,20.0,1.0,139
480,165,5,20,6,34,1,5.67,17.0,18.0,21.0,1.0,131
480,165,5,20,7,37,1,5.29,18.5,21.0,17.0,0.0,128
480,165,5,20,8,46,1,5.75,23.0,24.0,20.0,0.0,119
480,165,5,20,9,53,1,5.89,26.5,27.0,19.0,0.0,112
480,165,5,20,10,58,1,5.8,29.0,30.0,21.0,0.0,107
480,165,5,20,11,63,1,5.73,31.5,33.0,17.0,0.0,102
480,165,5,20,12,77,1,6.42,38.5,36.0,24.0,0.0,88
480,165,5,20,13,83,2,6.38,27.67,26.0,25.0,1.0,82
480,165,5,20,14,88,2,6.29,29.33,28.0,25.0,1.0,77
480,165,5,20,15,96,2,6.4,32.0,30.0,19.0,1.0,69
480,165,5,20,16,111,2,6.94,37.0,32.0,28.0,0.0,54
480,165,5,20,17,126,2,7.41,42.0,34.0,38.0,0.0,39
480,165,5,20,18,136,3,7.56,34.0,27.0,40.0,1.0,29
480,165,5,20,19,157,3,8.26,39.25,28.5,46.0,1.0,8
480,165,5,20,20,165,5,8.25,27.5,20.0,39.0,3.0,0
481,159,5,20,4,19,1,4.75,9.5,12.0,16.0,1.0,140
481,159,5,20,5,24,1,4.8,12.0,15.0,11.0,1.0,135
481,159,5,20,6,35,1,5.83,17.5,18.0,21.0,0.0,124
481,159,5,20,7,40,1,5.71,20.0,21.0,21.0,0.0,119
481,159,5,20,8,46,1,5.75,23.0,24.0,22.0,0.0,113
481,159,5,20,9,57,1,6.33,28.5,27.0,22.0,0.0,102
481,159,5,20,10,67,1,6.7,33.5,30.0,27.0,0.0,92
481,159,5,20,11,77,1,7.0,38.5,33.0,31.0,0.0,82
481,159,5,20,12,92,1,7.67,46.0,36.0,35.0,0.0,67
481,159,5,20,13,97,1,7.46,48.5,39.0,30.0,0.0,62
481,159,5,20,14,105,1,7.5,52.5,42.0,28.0,0.0,54
481,159,5,20,15,114,2,7.6,38.0,30.0,22.0,1.0,45
481,159,5,20,16,125,2,7.81,41.67,32.0,28.0,1.0,34
481,159,5,20,17,131,3,7.71,32.75,25.5,26.0,2.0,28
481,159,5,20,18,144,4,8.0,28.8,21.6,30.0,2.0,15
481,159,5,20,19,148,4,7.79,29.6,22.8,23.0,2.0,11
481,159,5,20,20,159,5,7.95,26.5,20.0,28.0,2.0,0
482,140,6,20,4,27,1,6.75,13.5,12.0,18.0,1.0,113
482,140,6,20,5,38,1,7.6,19.0,15.0,23.0,1.0,102
482,140,6,20,6,42,2,7.0,14.0,12.0,21.0,1.0,98
482,140,6,20,7,48,3,6.86,12.0,10.5,21.0,2.0,92
482,140,6,20,8,50,3,6.25,12.5,12.0,12.0,2.0,90
482,140,6,20,9,55,3,6.11,13.75,13.5,13.0,1.0,85
482,140,6,20,10,62,3,6.2,15.5,15.0,14.0,0.0,78
482,140,6,20,11,68,3,6.18,17.0,16.5,18.0,0.0,72
482,140,6,20,12,76,3,6.33,19.0,18.0,21.0,0.0,64
482,140,6,20,13,85,3,6.54,21.25,19.5,23.0,0.0,55
482,140,6,20,14,93,3,6.64,23.25,21.0,25.0,0.0,47
482,140,6,20,15,98,4,6.53,19.6,18.0,22.0,1.0,42
482,140,6,20,16,108,4,6.75,21.6,19.2,23.0,1.0,32
482,140,6,20,17,116,4,6.82,23.2,20.4,23.0,1.0,24
482,140,6,20,18,126,5,7.0,21.0,18.0,28.0,1.0,14
482,140,6,20,19,135,6,7.11,19.29,16.29,27.0,2.0,5
482,140,6,20,20,140,6,7.0,20.0,17.14,24.0,2.0,0
483,169,4,20,4,27,0,6.75,27.0,24.0,16.0,0.0,142
483,169,4,20,5,35,0,7.0,35.0,30.0,19.0,0.0,134
483,169,4,20,6,41,1,6.83,20.5,18.0,19.0,1.0,128
483,169,4,20,7,45,1,6.43,22.5,21.0,18.0,1.0,124
483,169,4,20,8,54,1,6.75,27.0,24.0,19.0,1.0,115
483,169,4,20,9,64,1,7.11,32.0,27.0,23.0,0.0,105
483,169,4,20,10,73,1,7.3,36.5,30.0,28.0,0.0,96
483,169,4,20,11,79,2,7.18,26.33,22.0,25.0,1.0,90
483,169,4,20,12,84,3,7.0,21.0,18.0,20.0,2.0,85
483,169,4,20,13,87,3,6.69,21.75,19.5,14.0,2.0,82
483,169,4,20,14,97,3,6.93,24.25,21.0,18.0,1.0,72
483,169,4,20,15,110,3,7.33,27.5,22.5,26.0,0.0,59
483,169,4,20,16,121,3,7.56,30.25,24.0,34.0,0.0,48
483,169,4,20,17,135,3,7.94,33.75,25.5,38.0,0.0,34
483,169,4,20,18,148,3,8.22,37.0,27.0,38.0,0.0,21
483,169,4,20,19,158,3,8.32,39.5,28.5,37.0,0.0,11
483,169,4,20,20,169,4,8.45,33.8,24.0,34.0,1.0,0
484,147,6,20,4,22,0,5.5,22.0,24.0,13.0,0.0,125
484,147,6,20,5,36,0,7.2,36.0,30.0,21.0,0.0,111
484,147,6,20,6,47,0,7.83,47.0,36.0,31.0,0.0,100
484,147,6,20,7,52,0,7.43,52.0,42.0,30.0,0.0,95
484,147,6,20,8,64,0,8.0,64.0,48.0,28.0,0.0,83
484,147,6,20,9,72,0,8.0,72.0,54.0,25.0,0.0,75
484,147,6,20,10,86,0,8.6,86.0,60.0,34.0,0.0,61
484,147,6,20,11,88,1,8.0,44.0,33.0,24.0,1.0,59
484,147,6,20,12,92,1,7.67,46.0,36.0,20.0,1.0,55
484,147,6,20,13,95,2,7.31,31.67,26.0,9.0,2.0,52
484,147,6,20,14,106,2,7.57,35.33,28.0,18.0,1.0,41
484,147,6,20,15,113,3,7.53,28.25,22.5,21.0,2.0,34
484,147,6,20,16,118,4,7.38,23.6,19.2,23.0,2.0,29
484,147,6,20,17,126,4,7.41,25.2,20.4,20.0,2.0,21
484,147,6,20,18,136,4,7.56,27.2,21.6,23.0,1.0,11
484,147,6,20,19,140,6,7.37,20.0,16.29,22.0,2.0,7
484,147,6,20,20,147,6,7.35,21.0,17.14,21.0,2.0,0
485,160,6,20,4,24,1,6.0,12.0,12.0,19.0,1.0,136
485,160,6,20,5,35,1,7.0,17.5,15.0,21.0,1.0,125
485,160,6,20,6,49,1,8.17,24.5,18.0,30.0,0.0,111
485,160,6,20,7,56,1,8.0,28.0,21.0,32.0,0.0,104
485,160,6,20,8,58,1,7.25,29.0,24.0,23.0,0.0,102
485,160,6,20,9,62,2,6.89,20.67,18.0,13.0,1.0,98
485,160,6,20,10,65,2,6.5,21.67,20.0,9.0,1.0,95
485,160,6,20,11,69,3,6.27,17.25,16.5,11.0,2.0,91
485,160,6,20,12,80,3,6.67,20.0,18.0,18.0,1.0,80
485,160,6,20,13,87,3,6.69,21.75,19.5,22.0,1.0,73
485,160,6,20,14,96,3,6.86,24.0,21.0,27.0,0.0,64
485,160,6,20,15,97,4,6.47,19.4,18.0,17.0,1.0,63
485,160,6,20,16,113,4,7.06,22.6,19.2,26.0,1.0,47
485,160,6,20,17,114,5,6.71,19.0,17.0,18.0,2.0,46
485,160,6,20,18,125,6,6.94,17.86,15.43,28.0,2.0,35
485,160,6,20,19,152,6,8.0,21.71,16.29,39.0,2.0,8
485,160,6,20,20,160,7,8.0,20.0,15.0,46.0,2.0,0
486,156,5,20,4,23,1,5.75,11.5,12.0,23.0,1.0,133
486,156,5,20,5,30,1,6.0,15.0,15.0,23.0,0.0,126
486,156,5,20,6,35,2,5.83,11.67,12.0,18.0,1.0,121
486,156,5,20,7,38,2,5.43,12.67,14.0,15.0,1.0,118
486,156,5,20,8,51,2,6.38,17.0,16.0,21.0,1.0,105
486,156,5,20,9,60,2,6.67,20.0,18.0,25.0,0.0,96
486,156,5,20,10,69,2,6.9,23.0,20.0,31.0,0.0,87
486,156,5,20,11,74,2,6.73,24.67,22.0,23.0,0.0,82
486,156,5,20,12,82,3,6.83,20.5,18.0,22.0,1.0,74
486,156,5,20,13,89,3,6.85,22.25,19.5,20.0,1.0,67
486,156,5,20,14,93,3,6.64,23.25,21.0,19.0,1.0,63
486,156,5,20,15,98,4,6.53,19.6,18.0,16.0,1.0,58
486,156,5,20,16,102,4,6.38,20.4,19.2,13.0,1.0,54
486,156,5,20,17,114,4,6.71,22.8,20.4,21.0,1.0,42
486,156,5,20,18,125,4,6.94,25.0,21.6,27.0,0.0,31
486,156,5,20,19,134,5,7.05,22.33,19.0,32.0,1.0,22
486,156,5,20,20,156,5,7.8,26.0,20.0,42.0,1.0,0
487,175,5,20,4,24,1,6.0,12.0,12.0,14.0,1.0,151
487,175,5,20,5,30,1,6.0,15.0,15.0,16.0,1.0,145
487,175,5,20,6,43,1,7.17,21.5,18.0,24.0,0.0,132
487,175,5,20,7,48,1,6.86,24.0,21.0,24.0,0.0,127
487,175,5,20,8,53,1,6.62,26.5,24.0,23.0,0.0,122
487,175,5,20,9,58,2,6.44,19.33,18.0,15.0,1.0,117
487,175,5,20,10,67,2,6.7,22.33,20.0,19.0,1.0,108
487,175,5,20,11,79,2,7.18,26.33,22.0,26.0,1.0,96
487,175,5,20,12,87,3,7.25,21.75,18.0,29.0,1.0,88
487,175,5,20,13,92,3,7.08,23.0,19.5,25.0,1.0,83
487,175,5,20,14,105,3,7.5,26.25,21.0,26.0,1.0,70
487,175,5,20,15,125,3,8.33,31.25,22.5,38.0,0.0,50
487,175,5,20,16,134,3,8.38,33.5,24.0,42.0,0.0,41
487,175,5,20,17,149,3,8.76,37.25,25.5,44.0,0.0,26
487,175,5,20,18,160,4,8.89,32.0,21.6,35.0,1.0,15
487,175,5,20,19,165,5,8.68,27.5,19.0,31.0,2.0,10
487,175,5,20,20,175,5,8.75,29.17,20.0,26.0,2.0,0
488,205,6,20,4,38,0,9.5,38.0,24.0,29.0,0.0,167
488,205,6,20,5,47,1,9.4,23.5,15.0,35.0,1.0,158
488,205,6,20,6,48,1,8.0,24.0,18.0,31.0,1.0,157
488,205,6,20,7,55,1,7.86,27.5,21.0,17.0,1.0,150
488,205,6,20,8,77,1,9.62,38.5,24.0,30.0,0.0,128
488,205,6,20,9,89,1,9.89,44.5,27.0,41.0,0.0,116
488,205,6,20,10,103,1,10.3,51.5,30.0,48.0,0.0,102
488,205,6,20,11,122,1,11.09,61.0,33.0,45.0,0.0,83
488,205,6,20,12,126,1,10.5,63.0,36.0,37.0,0.0,79
488,205,6,20,13,135,1,10.38,67.5,39.0,32.0,0.0,70
488,205,6,20,14,149,1,10.64,74.5,42.0,27.0,0.0,56
488,205,6,20,15,155,3,10.33,38.75,22.5,29.0,2.0,50
488,205,6,20,16,163,3,10.19,40.75,24.0,28.0,2.0,42
488,205,6,20,17,176,3,10.35,44.0,25.5,27.0,2.0,29
488,205,6,20,18,186,5,10.33,31.0,18.0,31.0,2.0,19
488,205,6,20,19,197,5,10.37,32.83,19.0,34.0,2.0,8
488,205,6,20,20,205,6,10.25,29.29,17.14,29.0,3.0,0
489,114,4,20,4,9,1,2.25,4.5,12.0,8.0,1.0,105
489,114,4,20,5,12,1,2.4,6.0,15.0,7.0,1.0,102
489,114,4,20,6,15,2,2.5,5.0,12.0,8.0,2.0,99
489,114,4,20,7,20,2,2.86,6.67,14.0,11.0,1.0,94
489,114,4,20,8,25,2,3.12,8.33,16.0,13.0,1.0,89
489,114,4,20,9,30,2,3.33,10.0,18.0,15.0,0.0,84
489,114,4,20,10,40,2,4.0,13.33,20.0,20.0,0.0,74
489,114,4,20,11,49,3,4.45,12.25,16.5,24.0,1.0,65
489,114,4,20,12,55,3,4.58,13.75,18.0,25.0,1.0,59
489,114,4,20,13,59,3,4.54,14.75,19.5,19.0,1.0,55
489,114,4,20,14,66,3,4.71,16.5,21.0,17.0,0.0,48
489,114,4,20,15,77,3,5.13,19.25,22.5,22.0,0.0,37
489,114,4,20,16,81,3,5.06,20.25,24.0,22.0,0.0,33
489,114,4,20,17,94,3,5.53,23.5,25.5,28.0,0.0,20
489,114,4,20,18,98,3,5.44,24.5,27.0,21.0,0.0,16
489,114,4,20,19,107,3,5.63,26.75,28.5,26.0,0.0,7
489,114,4,20,20,114,4,5.7,22.8,24.0,20.0,1.0,0
490,178,4,20,4,41,0,10.25,41.0,24.0,31.0,0.0,137
490,178,4,20,5,50,0,10.0,50.0,30.0,35.0,0.0,128
490,178,4,20,6,50,1,8.33,25.0,18.0,15.0,1.0,128
490,178,4,20,7,54,2,7.71,18.0,14.0,13.0,2.0,124
490,178,4,20,8,62,2,7.75,20.67,16.0,12.0,2.0,116
490,178,4,20,9,67,2,7.44,22.33,18.0,17.0,1.0,111
490,178,4,20,10,76,2,7.6,25.33,20.0,22.0,0.0,102
490,178,4,20,11,82,2,7.45,27.33,22.0,20.0,0.0,96
490,178,4,20,12,96,2,8.0,32.0,24.0,29.0,0.0,82
490,178,4,20,13,107,2,8.23,35.67,26.0,31.0,0.0,71
490,178,4,20,14,111,2,7.93,37.0,28.0,29.0,0.0,67
490,178,4,20,15,129,2,8.6,43.0,30.0,33.0,0.0,49
490,178,4,20,16,141,2,8.81,47.0,32.0,34.0,0.0,37
490,178,4,20,17,149,3,8.76,37.25,25.5,38.0,1.0,29
490,178,4,20,18,163,3,9.06,40.75,27.0,34.0,1.0,15
490,178,4,20,19,173,4,9.11,34.6,22.8,32.0,2.0,5
490,178,4,20,20,178,4,8.9,35.6,24.0,29.0,1.0,0
491,125,9,20,4,29,0,7.25,29.0,24.0,22.0,0.0,96
491,125,9,20,5,41,0,8.2,41.0,30.0,29.0,0.0,84
491,125,9,20,6,49,1,8.17,24.5,18.0,28.0,1.0,76
491,125,9,20,7,58,1,8.29,29.0,21.0,29.0,1.0,67
491,125,9,20,8,64,1,8.0,32.0,24.0,23.0,1.0,61
491,125,9,20,9,68,2,7.56,22.67,18.0,19.0,1.0,57
491,125,9,20,10,72,3,7.2,18.0,15.0,14.0,2.0,53
491,125,9,20,11,75,4,6.82,15.0,13.2,11.0,3.0,50
491,125,9,20,12,81,4,6.75,16.2,14.4,13.0,2.0,44
491,125,9,20,13,88,4,6.77,17.6,15.6,16.0,1.0,37
491,125,9,20,14,89,5,6.36,14.83,14.0,14.0,1.0,36
491,125,9,20,15,97,5,6.47,16.17,15.0,16.0,1.0,28
491,125,9,20,16,103,5,6.44,17.17,16.0,15.0,1.0,22
491,125,9,20,17,106,5,6.24,17.67,17.0,17.0,0.0,19
491,125,9,20,18,112,6,6.22,16.0,15.43,15.0,1.0,13
491,125,9,20,19,119,7,6.26,14.88,14.25,16.0,2.0,6
491,125,9,20,20,125,9,6.25,12.5,12.0,19.0,4.0,0
492,119,8,20,4,25,1,6.25,12.5,12.0,20.0,1.0,94
492,119,8,20,5,29,1,5.8,14.5,15.0,11.0,1.0,90
492,119,8,20,6,34,1,5.67,17.0,18.0,12.0,1.0,85
492,119,8,20,7,45,1,6.43,22.5,21.0,20.0,0.0,74
492,119,8,20,8,51,2,6.38,17.0,16.0,22.0,1.0,68
492,119,8,20,9,60,2,6.67,20.0,18.0,26.0,1.0,59
492,119,8,20,10,71,2,7.1,23.67,20.0,26.0,1.0,48
492,119,8,20,11,77,2,7.0,25.67,22.0,26.0,0.0,42
492,119,8,20,12,79,2,6.58,26.33,24.0,19.0,0.0,40
492,119,8,20,13,82,3,6.31,20.5,19.5,11.0,1.0,37
492,119,8,20,14,89,3,6.36,22.25,21.0,12.0,1.0,30
492,119,8,20,15,96,4,6.4,19.2,18.0,17.0,2.0,23
492,119,8,20,16,102,5,6.38,17.0,16.0,20.0,2.0,17
492,119,8,20,17,109,5,6.41,18.17,17.0,20.0,2.0,10
492,119,8,20,18,110,6,6.11,15.71,15.43,14.0,2.0,9
492,119,8,20,19,116,7,6.11,14.5,14.25,14.0,2.0,3
492,119,8,20,20,119,8,5.95,13.22,13.33,10.0,3.0,0
493,196,3,20,4,34,0,8.5,34.0,24.0,27.0,0.0,162
493,196,3,20,5,47,0,9.4,47.0,30.0,32.0,0.0,149
493,196,3,20,6,55,0,9.17,55.0,36.0,30.0,0.0,141
493,196,3,20,7,66,0,9.43,66.0,42.0,32.0,0.0,130
493,196,3,20,8,70,0,8.75,70.0,48.0,23.0,0.0,126
493,196,3,20,9,77,0,8.56,77.0,54.0,22.0,0.0,119
493,196,3,20,10,84,1,8.4,42.0,30.0,18.0,1.0,112
493,196,3,20,11,89,1,8.09,44.5,33.0,19.0,1.0,107
493,196,3,20,12,102,1,8.5,51.0,36.0,25.0,1.0,94
493,196,3,20,13,117,1,9.0,58.5,39.0,33.0,0.0,79
493,196,3,20,14,125,1,8.93,62.5,42.0,36.0,0.0,71
493,196,3,20,15,136,2,9.07,45.33,30.0,34.0,1.0,60
493,196,3,20,16,140,2,8.75,46.67,32.0,23.0,1.0,56
493,196,3,20,17,158,2,9.29,52.67,34.0,33.0,1.0,38
493,196,3,20,18,175,2,9.72,58.33,36.0,39.0,0.0,21
493,196,3,20,19,188,3,9.89,47.0,28.5,48.0,1.0,8
493,196,3,20,20,196,3,9.8,49.0,30.0,38.0,1.0,0
494,136,8,20,4,29,0,7.25,29.0,24.0,25.0,0.0,107
494,136,8,20,5,39,0,7.8,39.0,30.0,27.0,0.0,97
494,136,8,20,6,50,0,8.33,50.0,36.0,30.0,0.0,86
494,136,8,20,7,54,1,7.71,27.0,21.0,25.0,1.0,82
494,136,8,20,8,59,2,7.38,19.67,16.0,20.0,2.0,77
494,136,8,20,9,65,2,7.22,21.67,18.0,15.0,2.0,71
494,136,8,20,10,72,2,7.2,24.0,20.0,18.0,1.0,64
494,136,8,20,11,76,3,6.91,19.0,16.5,17.0,1.0,60
494,136,8,20,12,81,3,6.75,20.25,18.0,16.0,1.0,55
494,136,8,20,13,86,3,6.62,21.5,19.5,14.0,1.0,50
494,136,8,20,14,98,3,7.0,24.5,21.0,22.0,0.0,38
494,136,8,20,15,100,4,6.67,20.0,18.0,19.0,1.0,36
494,136,8,20,16,107,4,6.69,21.4,19.2,21.0,1.0,29
494,136,8,20,17,112,4,6.59,22.4,20.4,14.0,1.0,24
494,136,8,20,18,119,4,6.61,23.8,21.6,19.0,0.0,17
494,136,8,20,19,125,7,6.58,15.62,14.25,18.0,3.0,11
494,136,8,20,20,136,8,6.8,15.11,13.33,24.0,4.0,0
495,163,8,20,4,22,1,5.5,11.0,12.0,20.0,1.0,141
495,163,8,20,5,30,1,6.0,15.0,15.0,22.0,1.0,133
495,163,8,20,6,39,1,6.5,19.5,18.0,21.0,1.0,124
495,163,8,20,7,54,1,7.71,27.0,21.0,32.0,0.0,109
495,163,8,20,8,60,1,7.5,30.0,24.0,30.0,0.0,103
495,163,8,20,9,68,1,7.56,34.0,27.0,29.0,0.0,95
495,163,8,20,10,86,1,8.6,43.0,30.0,32.0,0.0,77
495,163,8,20,11,96,2,8.73,32.0,22.0,36.0,1.0,67
495,163,8,20,12,100,2,8.33,33.33,24.0,32.0,1.0,63
495,163,8,20,13,108,2,8.31,36.0,26.0,22.0,1.0,55
495,163,8,20,14,119,2,8.5,39.67,28.0,23.0,0.0,44
495,163,8,20,15,124,2,8.27,41.33,30.0,24.0,0.0,39
495,163,8,20,16,129,4,8.06,25.8,19.2,21.0,2.0,34
495,163,8,20,17,143,4,8.41,28.6,20.4,24.0,2.0,20
495,163,8,20,18,148,5,8.22,24.67,18.0,24.0,3.0,15
495,163,8,20,19,155,7,8.16,19.38,14.25,26.0,3.0,8
495,163,8,20,20,163,8,8.15,18.11,13.33,20.0,4.0,0
496,146,6,20,4,25,0,6.25,25.0,24.0,21.0,0.0,121
496,146,6,20,5,32,0,6.4,32.0,30.0,18.0,0.0,114
496,146,6,20,6,43,0,7.17,43.0,36.0,20.0,0.0,103
496,146,6,20,7,50,0,7.14,50.0,42.0,25.0,0.0,96
496,146,6,20,8,63,0,7.88,63.0,48.0,31.0,0.0,83
496,146,6,20,9,68,0,7.56,68.0,54.0,25.0,0.0,78
496,146,6,20,10,74,2,7.4,24.67,20.0,24.0,2.0,72
496,146,6,20,11,77,2,7.0,25.67,22.0,14.0,2.0,69
496,146,6,20,12,86,2,7.17,28.67,24.0,18.0,2.0,60
496,146,6,20,13,94,2,7.23,31.33,26.0,20.0,0.0,52
496,146,6,20,14,106,3,7.57,26.5,21.0,29.0,1.0,40
496,146,6,20,15,112,3,7.47,28.0,22.5,26.0,1.0,34
496,146,6,20,16,119,3,7.44,29.75,24.0,25.0,1.0,27
496,146,6,20,17,124,4,7.29,24.8,20.4,18.0,1.0,22
496,146,6,20,18,130,5,7.22,21.67,18.0,18.0,2.0,16
496,146,6,20,19,141,6,7.42,20.14,16.29,22.0,3.0,5
496,146,6,20,20,146,6,7.3,20.86,17.14,22.0,2.0,0
497,176,4,20,4,27,1,6.75,13.5,12.0,21.0,0.0,149
497,176,4,20,5,39,1,7.8,19.5,15.0,22.0,0.0,137
497,176,4,20,6,42,2,7.0,14.0,12.0,17.0,1.0,134
497,176,4,20,7,43,2,6.14,14.33,14.0,16.0,1.0,133
497,176,4,20,8,47,2,5.88,15.67,16.0,8.0,1.0,129
497,176,4,20,9,55,2,6.11,18.33,18.0,13.0,0.0,121
497,176,4,20,10,67,2,6.7,22.33,20.0,24.0,0.0,109
497,176,4,20,11,73,3,6.64,18.25,16.5,26.0,1.0,103
497,176,4,20,12,85,3,7.08,21.25,18.0,30.0,1.0,91
497,176,4,20,13,95,3,7.31,23.75,19.5,28.0,1.0,81
497,176,4,20,14,98,3,7.0,24.5,21.0,25.0,0.0,78
497,176,4,20,15,105,3,7.0,26.25,22.5,20.0,0.0,71
497,176,4,20,16,117,3,7.31,29.25,24.0,22.0,0.0,59
497,176,4,20,17,126,3,7.41,31.5,25.5,28.0,0.0,50
497,176,4,20,18,139,3,7.72,34.75,27.0,34.0,0.0,37
497,176,4,20,19,159,3,8.37,39.75,28.5,42.0,0.0,17
497,176,4,20,20,176,4,8.8,35.2,24.0,50.0,1.0,0
498,178,7,20,4,35,0,8.75,35.0,24.0,20.0,0.0,143
498,178,7,20,5,46,0,9.2,46.0,30.0,25.0,0.0,132
498,178,7,20,6,62,0,10.33,62.0,36.0,32.0,0.0,116
498,178,7,20,7,76,0,10.86,76.0,42.0,41.0,0.0,102
498,178,7,20,8,86,0,10.75,86.0,48.0,40.0,0.0,92
498,178,7,20,9,94,1,10.44,47.0,27.0,32.0,1.0,84
498,178,7,20,10,103,1,10.3,51.5,30.0,27.0,1.0,75
498,178,7,20,11,109,1,9.91,54.5,33.0,23.0,1.0,69
498,178,7,20,12,118,1,9.83,59.0,36.0,24.0,0.0,60
498,178,7,20,13,122,1,9.38,61.0,39.0,19.0,0.0,56
498,178,7,20,14,124,2,8.86,41.33,28.0,15.0,1.0,54
498,178,7,20,15,130,3,8.67,32.5,22.5,12.0,2.0,48
498,178,7,20,16,139,3,8.69,34.75,24.0,17.0,2.0,39
498,178,7,20,17,154,3,9.06,38.5,25.5,30.0,1.0,24
498,178,7,20,18,164,3,9.11,41.0,27.0,34.0,0.0,14
498,178,7,20,19,171,5,9.0,28.5,19.0,32.0,2.0,7
498,178,7,20,20,178,7,8.9,22.25,15.0,24.0,4.0,0
500,135,6,20,4,14,1,3.5,7.0,12.0,13.0,0.0,121
500,135,6,20,5,23,1,4.6,11.5,15.0,21.0,0.0,112
500,135,6,20,6,32,1,5.33,16.0,18.0,27.0,0.0,103
500,135,6,20,7,37,1,5.29,18.5,21.0,23.0,0.0,98
500,135,6,20,8,42,2,5.25,14.0,16.0,19.0,1.0,93
500,135,6,20,9,52,2,5.78,17.33,18.0,20.0,1.0,83
500,135,6,20,10,53,3,5.3,13.25,15.0,16.0,2.0,82
500,135,6,20,11,59,4,5.36,11.8,13.2,17.0,2.0,76
500,135,6,20,12,68,4,5.67,13.6,14.4,16.0,2.0,67
500,135,6,20,13,71,4,5.46,14.2,15.6,18.0,1.0,64
500,135,6,20,14,76,4,5.43,15.2,16.8,17.0,0.0,59
500,135,6,20,15,82,5,5.47,13.67,15.0,14.0,1.0,53
500,135,6,20,16,89,5,5.56,14.83,16.0,18.0,1.0,46
500,135,6,20,17,97,5,5.71,16.17,17.0,21.0,1.0,38
500,135,6,20,18,104,5,5.78,17.33,18.0,22.0,0.0,31
500,135,6,20,19,112,6,5.89,16.0,16.29,23.0,1.0,23
500,135,6,20,20,135,6,6.75,19.29,17.14,38.0,1.0,0
501,170,6,20,4,23,1,5.75,11.5,12.0,18.0,1.0,147
501,170,6,20,5,33,1,6.6,16.5,15.0,27.0,1.0,137
501,170,6,20,6,43,1,7.17,21.5,18.0,27.0,1.0,127
501,170,6,20,7,44,1,6.29,22.0,21.0,21.0,0.0,126
501,170,6,20,8,56,1,7.0,28.0,24.0,23.0,0.0,114
